type,code,bnf_code,nm
amp,4594911000001101,0211000I0BDACAH,"Kogenate Bayer 1,000unit powder and solvent for solution for injection vials (Bayer Plc)"
amp,13388011000001107,0211000I0BDADAI,"Kogenate Bayer 2,000unit powder and solvent for solution for injection vials (Bayer Plc)"
amp,18355011000001109,0211000I0BDAEAP,"Kogenate Bayer 3,000unit powder and solvent for solution for injection vials (Bayer Plc)"
amp,9504911000001103,0211000I0BEAAAC,Alphanate 500unit powder and solvent for solution for injection vials (Grifols UK Ltd)
amp,9505511000001106,0211000I0BEABAD,"Alphanate 1,000unit powder and solvent for solution for injection vials (Grifols UK Ltd)"
amp,9503511000001107,0211000I0BEACAN,"Alphanate 1,500unit powder and solvent for solution for injection vials (Grifols UK Ltd)"
amp,4750011000001104,0211000I0BFAAAG,Recombinate 500unit powder and solvent for solution for injection vials (Baxter Healthcare Ltd)
amp,4749811000001103,0211000I0BFABAH,"Recombinate 1,000unit powder and solvent for solution for injection vials (Baxter Healthcare Ltd)"
amp,4834711000001106,0211000I0BGAAAY,ReFacto 250unit powder and solvent for solution for injection vials (Wyeth Pharmaceuticals)
amp,4835011000001108,0211000I0BGABBA,ReFacto 500unit powder and solvent for solution for injection vials (Wyeth Pharmaceuticals)
amp,4835211000001103,0211000I0BGACBB,"ReFacto 1,000unit powder and solvent for solution for injection vials (Wyeth Pharmaceuticals)"
amp,7574711000001100,0211000I0BGADAZ,"ReFacto 2,000unit powder and solvent for solution for injection vials (Wyeth Pharmaceuticals)"
amp,15455111000001109,0211000I0BGAEAY,ReFacto AF 250unit powder and solvent for solution for injection vials (Pfizer Ltd)
amp,15454711000001106,0211000I0BGAFBA,ReFacto AF 500unit powder and solvent for solution for injection vials (Pfizer Ltd)
amp,15454911000001108,0211000I0BGAGBB,"ReFacto AF 1,000unit powder and solvent for solution for injection vials (Pfizer Ltd)"
amp,15455311000001106,0211000I0BGAHAZ,"ReFacto AF 2,000unit powder and solvent for solution for injection vials (Pfizer Ltd)"
amp,32942011000001102,0211000I0BGAJAQ,"ReFacto AF 2,000unit powder and solvent for solution for injection pre-filled syringes (Pfizer Ltd)"
amp,32942311000001104,0211000I0BGAKAS,"ReFacto AF 1,000unit powder and solvent for solution for injection pre-filled syringes (Pfizer Ltd)"
amp,32943211000001101,0211000I0BGALAT,ReFacto AF 250unit powder and solvent for solution for injection pre-filled syringes (Pfizer Ltd)
amp,32942911000001103,0211000I0BGAMAU,ReFacto AF 500unit powder and solvent for solution for injection pre-filled syringes (Pfizer Ltd)
amp,22548111000001109,0211000I0BGANAR,"ReFacto AF 3,000unit powder and solvent for solution for injection pre-filled syringes (Pfizer Ltd)"
amp,8876011000001102,0211000I0BHAAAA,Dried Factor VIII Fraction type 8Y 250unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)
amp,8876511000001105,0211000I0BHABAV,Dried Factor VIII Fraction type 8Y 500unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)
amp,8870211000001105,0211000I0BIAAAC,Replenate 500unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)
amp,8870711000001103,0211000I0BIABAD,"Replenate 1,000unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)"
amp,9048911000001102,0211000I0BJAAAJ,Liberate 350unit powder and solvent for solution for injection vials (Scottish National Blood Transfusion Service)
amp,9048611000001108,0211000I0BJACAC,Liberate 500unit powder and solvent for solution for injection vials (Scottish National Blood Transfusion Service)
amp,7657811000001105,0211000I0BKAAAF,Advate 250unit powder and solvent for solution for injection vials (Baxalta UK Ltd)
amp,7658011000001103,0211000I0BKABAG,Advate 500unit powder and solvent for solution for injection vials (Baxalta UK Ltd)
amp,7658211000001108,0211000I0BKACAH,"Advate 1,000unit powder and solvent for solution for injection vials (Baxalta UK Ltd)"
amp,7658611000001105,0211000I0BKADAL,"Advate 1,500unit powder and solvent for solution for infusion vials (Baxalta UK Ltd)"
amp,13911611000001103,0211000I0BKAEAI,"Advate 2,000unit powder and solvent for solution for injection vials (Baxalta UK Ltd)"
amp,13911911000001109,0211000I0BKAFAP,"Advate 3,000unit powder and solvent for solution for infusion vials (Baxalta UK Ltd)"
amp,9503211000001109,0211000I0BLAAAW,Optivate 500unit powder and solvent for solution for infusion vials (Bio Products Laboratory Ltd)
amp,9503811000001105,0211000I0BLABAX,"Optivate 1,000unit powder and solvent for solution for infusion vials (Bio Products Laboratory Ltd)"
amp,35939911000001105,0211000I0BLACBC,Optivate 250unit powder and solvent for solution for infusion vials (Bio Products Laboratory Ltd)
amp,24805311000001100,0211000I0BMAAAB,Haemate P 500unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)
amp,24587711000001107,0211000I0BMABAM,"Haemate P 1,000unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,4837311000001103,0211000I0BNAAAF,Helixate NexGen 250unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)
amp,4837511000001109,0211000I0BNABAG,Helixate NexGen 500unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)
amp,4837711000001104,0211000I0BNACAH,"Helixate NexGen 1,000unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,14931311000001104,0211000I0BNADAI,"Helixate NexGen 2,000unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,4789511000001105,0211000I0BPAAAD,"Fanhdi 1,000unit powder and solvent for solution for injection vials (Grifols UK Ltd)"
amp,4789211000001107,0211000I0BPABAC,Fanhdi 500unit powder and solvent for solution for injection vials (Grifols UK Ltd)
amp,24446411000001100,0211000I0BQAAAM,"Voncento 1,000unit/2,400unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,24452311000001105,0211000I0BQABAB,"Voncento 500unit/1,200unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,32752911000001106,0211000I0BRAAAE,Haemoctin 250unit powder and solvent for solution for injection vials (Biotest (UK) Ltd)
amp,32753111000001102,0211000I0BRABAC,Haemoctin 500unit powder and solvent for solution for injection vials (Biotest (UK) Ltd)
amp,32753311000001100,0211000I0BRACAD,"Haemoctin 1,000unit powder and solvent for solution for injection vials (Biotest (UK) Ltd)"
amp,35381711000001107,0211000I0BSAAAC,Octanate LV 500unit powder and solvent for solution for injection vials (Octapharma Ltd)
amp,35381911000001109,0211000I0BSABAD,"Octanate LV 1,000unit powder and solvent for solution for injection vials (Octapharma Ltd)"
amp,4847211000001107,0211000J0BBAAAE,AlphaNine 500unit powder and solvent for solution for injection vials (Grifols UK Ltd)
amp,17642811000001108,0211000J0BBABAF,"AlphaNine 1,000unit powder and solvent for solution for injection vials (Grifols UK Ltd)"
amp,4846611000001107,0211000J0BCAAAB,BeneFIX 500unit powder and solvent for solution for infusion vials (Pfizer Ltd)
amp,4846211000001105,0211000J0BCABAC,BeneFIX 250unit powder and solvent for solution for infusion vials (Pfizer Ltd)
amp,4846911000001101,0211000J0BCACAD,"BeneFIX 1,000unit powder and solvent for solution for infusion vials (Pfizer Ltd)"
amp,12865911000001109,0211000J0BCADAG,"BeneFIX 2,000unit powder and solvent for solution for infusion vials (Pfizer Ltd)"
amp,21701311000001105,0211000J0BCAEAH,"BeneFIX 3,000unit powder and solvent for solution for infusion vials (Pfizer Ltd)"
amp,9055511000001104,0211000J0BDAAAE,Hipfix 500unit powder and solvent for solution for injection vials (Scottish National Blood Transfusion Service)
amp,4833111000001108,0211000J0BEAAAE,Mononine 500unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)
amp,4833611000001100,0211000J0BEABAF,"Mononine 1,000unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,9511011000001103,0211000J0BFAAAE,Replenine-VF 500unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)
amp,9512311000001109,0211000J0BFABAF,"Replenine-VF 1,000unit powder and solvent for solution for injection vials (Bio Products Laboratory Ltd)"
amp,32751611000001106,0211000J0BGAAAF,"Haemonine 1,000unit powder and solvent for solution for injection vials (Biotest (UK) Ltd)"
amp,32751411000001108,0211000J0BGABAE,Haemonine 500unit powder and solvent for solution for injection vials (Biotest (UK) Ltd)
amp,9049511000001103,0211000K0BBAAAA,HTDEFIX powder and solvent for solution for injection vials (Scottish National Blood Transfusion Service)
amp,22451411000001103,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Focus Pharmaceuticals Ltd)
amp,22786211000001105,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
amp,23183711000001107,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
amp,23268711000001101,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Advanz Pharma)
amp,34756011000001103,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Bowmed Ibisqus Ltd)
amp,35750911000001105,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Accord Healthcare Ltd)
amp,36540011000001106,0211000P0AAAAAA,Tranexamic acid 500mg/5ml solution for injection ampoules (Stragen UK Ltd)
amp,277411000001106,0211000P0AAACAC,Tranexamic acid 500mg tablets (Zentiva)
amp,336411000001104,0211000P0AAACAC,Tranexamic acid 500mg tablets (A A H Pharmaceuticals Ltd)
amp,423611000001101,0211000P0AAACAC,Tranexamic acid 500mg tablets (Pfizer Ltd)
amp,637311000001104,0211000P0AAACAC,Tranexamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,845611000001107,0211000P0AAACAC,Tranexamic acid 500mg tablets (Kent Pharmaceuticals Ltd)
amp,7260011000001107,0211000P0AAACAC,Tranexamic acid 500mg tablets (Sandoz Ltd)
amp,9481811000001101,0211000P0AAACAC,Tranexamic acid 500mg tablets (Mylan)
amp,10822011000001103,0211000P0AAACAC,Tranexamic acid 500mg tablets (Teva UK Ltd)
amp,11618911000001105,0211000P0AAACAC,Tranexamic acid 500mg tablets (Manx Healthcare Ltd)
amp,15198511000001102,0211000P0AAACAC,Tranexamic acid 500mg tablets (Sigma Pharmaceuticals Plc)
amp,15364011000001107,0211000P0AAACAC,Tranexamic acid 500mg tablets (Actavis UK Ltd)
amp,17206111000001106,0211000P0AAACAC,Tranexamic acid 500mg tablets (Sovereign Medical Ltd)
amp,17521511000001106,0211000P0AAACAC,Tranexamic acid 500mg tablets (Advanz Pharma)
amp,17863211000001101,0211000P0AAACAC,Tranexamic acid 500mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18682511000001105,0211000P0AAACAC,Tranexamic acid 500mg tablets (Almus Pharmaceuticals Ltd)
amp,20567011000001106,0211000P0AAACAC,Tranexamic acid 500mg tablets (Creo Pharma Ltd)
amp,23602611000001105,0211000P0AAACAC,Tranexamic acid 500mg tablets (Waymade Healthcare Plc)
amp,28698111000001101,0211000P0AAACAC,Tranexamic acid 500mg tablets (Rivopharm (UK) Ltd)
amp,30105111000001108,0211000P0AAACAC,Tranexamic acid 500mg tablets (DE Pharmaceuticals)
amp,30941211000001107,0211000P0AAACAC,Tranexamic acid 500mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35861911000001108,0211000P0AAACAC,Tranexamic acid 500mg tablets (Tillomed Laboratories Ltd)
amp,8712311000001105,0211000P0AAAIAI,Tranexamic acid 250mg/5ml oral solution (Special Order)
amp,13338211000001108,0211000P0AAAJAJ,Tranexamic acid 1g/5ml oral solution (Special Order)
amp,13338511000001106,0211000P0AAAKAK,Tranexamic acid 2.5g/5ml oral solution (Special Order)
amp,13340311000001103,0211000P0AAANAN,Tranexamic acid 400mg/5ml oral solution (Special Order)
amp,13337911000001100,0211000P0AAAQAQ,Tranexamic acid 100mg/5ml oral solution (Special Order)
amp,13339611000001101,0211000P0AAARAR,Tranexamic acid 300mg/5ml oral solution (Special Order)
amp,13339111000001109,0211000P0AAAUAU,Tranexamic acid 25mg/5ml oral solution (Special Order)
amp,13339911000001107,0211000P0AAAWAW,Tranexamic acid 350mg/5ml oral solution (Special Order)
amp,13340911000001102,0211000P0AAAXAX,Tranexamic acid 425mg/5ml oral solution (Special Order)
amp,13338811000001109,0211000P0AAAZAZ,Tranexamic acid 240mg/5ml oral solution (Special Order)
amp,13568711000001109,0211000P0AABABA,Tranexamic acid 225mg/5ml oral solution (Special Order)
amp,8714111000001100,0211000P0AABBBB,Tranexamic acid 500mg/5ml oral solution (Drug Tariff Special Order)
amp,8715011000001102,0211000P0AABCBC,Tranexamic acid 500mg/5ml oral suspension (Drug Tariff Special Order)
amp,8909011000001107,0211000P0AABDBD,Tranexamic acid 5% mouthwash (Drug Tariff Special Order)
amp,8712911000001106,0211000P0AABEBE,Tranexamic acid 250mg/5ml oral suspension (Drug Tariff Special Order)
amp,34355111000001107,0211000P0AABFBF,Tranexamic acid 150mg/5ml oral solution (Special Order)
amp,249011000001105,0211000P0BBAAAC,Cyklokapron 500mg tablets (Mylan)
amp,126011000001104,0211000P0BBACAA,Cyklokapron 500mg/5ml solution for injection ampoules (Pfizer Ltd)
amp,20582911000001105,0211000P0BDAAAC,Cyklo-f Heavy Period Relief 500mg tablets (The Boots Company Plc)
amp,28933111000001100,0211000P0BEAAAC,Menstralite 500mg tablets (Sovereign Medical Ltd)
amp,4769611000001107,0211000U0BBAAAA,Fibrogammin 250unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)
amp,30820211000001105,0211000U0BBABAB,"Fibrogammin 1,250unit powder and solvent for solution for injection vials (CSL Behring UK Ltd)"
amp,4781311000001103,0211000V0BBAAAA,Xigris 5mg powder for solution for infusion vials (Eli Lilly and Company Ltd)
amp,10132411000001102,0211000V0BBABAB,Xigris 20mg powder for solution for infusion vials (Eli Lilly and Company Ltd)
amp,9504411000001106,0211000X0BBAAAA,Ceprotin 500unit powder and solvent for solution for injection vials (Baxalta UK Ltd)
amp,9504711000001100,0211000X0BBABAB,Ceprotin 1000unit powder and solvent for solution for injection vials (Baxalta UK Ltd)
amp,9507811000001104,0211000Y0BBAAAA,"FEIBA 1,000unit powder and solvent for solution for infusion vials (Baxalta UK Ltd)"
amp,4786011000001108,0211000Z0BBAAAA,"NovoSeven 60,000unit powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,4787211000001101,0211000Z0BBABAB,"NovoSeven 120,000unit powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,4788711000001109,0211000Z0BBACAC,"NovoSeven 240,000unit powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,13886611000001104,0211000Z0BBADAD,"NovoSeven 1mg (50,000units) powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,13887711000001106,0211000Z0BBAEAE,"NovoSeven 2mg (100,000units) powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,13888311000001108,0211000Z0BBAFAF,"NovoSeven 5mg (250,000units) powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,18687511000001108,0211000Z0BBAGAG,"NovoSeven 8mg (400,000units) powder and solvent for solution for injection vials (Novo Nordisk Ltd)"
amp,22344011000001101,0211000Z0BBAHAH,"NovoSeven 1mg (50,000units) powder and solvent for solution for injection pre-filled syringes (Novo Nordisk Ltd)"
amp,22344711000001104,0211000Z0BBAIAI,"NovoSeven 2mg (100,000units) powder and solvent for solution for injection pre-filled syringes (Novo Nordisk Ltd)"
amp,22347611000001102,0211000Z0BBAJAJ,"NovoSeven 5mg (250,000units) powder and solvent for solution for injection pre-filled syringes (Novo Nordisk Ltd)"
amp,22347911000001108,0211000Z0BBAKAK,"NovoSeven 8mg (400,000units) powder and solvent for solution for injection pre-filled syringes (Novo Nordisk Ltd)"
amp,7669111000001100,021200000BHAAA0,Solgar MaxEPA / GLA capsules (Solgar Vitamin and Herb)
amp,16034411000001109,021200010AAAAAA,Ciprofibrate 100mg tablets (Zentiva)
amp,16165111000001101,021200010AAAAAA,Ciprofibrate 100mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,16442211000001108,021200010AAAAAA,Ciprofibrate 100mg tablets (A A H Pharmaceuticals Ltd)
amp,19713211000001105,021200010AAAAAA,Ciprofibrate 100mg tablets (DE Pharmaceuticals)
amp,23647911000001105,021200010AAAAAA,Ciprofibrate 100mg tablets (Phoenix Healthcare Distribution Ltd)
amp,29788711000001106,021200010AAAAAA,Ciprofibrate 100mg tablets (Sigma Pharmaceuticals Plc)
amp,29920711000001108,021200010AAAAAA,Ciprofibrate 100mg tablets (Advanz Pharma)
amp,457811000001109,021200010BBAAAA,Modalim 100mg tablets (Sanofi)
amp,3698311000001102,0212000A0BBAAAA,Olbetam 250mg capsules (Pfizer Ltd)
amp,34953211000001105,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Aristo Pharma Ltd)
amp,35019311000001106,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Zentiva)
amp,35027411000001101,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Mylan)
amp,35028611000001104,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Teva UK Ltd)
amp,35031911000001104,0212000AAAAAAAA,Rosuvastatin 10mg tablets (A A H Pharmaceuticals Ltd)
amp,35034411000001109,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Accord Healthcare Ltd)
amp,35035911000001102,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Sandoz Ltd)
amp,35039511000001107,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35042011000001105,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Sun Pharmaceutical Industries Europe B.V.)
amp,35183311000001102,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Milpharm Ltd)
amp,35651811000001101,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Consilient Health Ltd)
amp,36237811000001105,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Medreich Plc)
amp,36499911000001103,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Xiromed)
amp,36730611000001101,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Macleods Pharma UK Ltd)
amp,37611411000001105,0212000AAAAAAAA,Rosuvastatin 10mg tablets (Torrent Pharma (UK) Ltd)
amp,37798011000001101,0212000AAAAAAAA,Rosuvastatin 10mg tablets (DE Pharmaceuticals)
amp,34954211000001108,0212000AAAAABAB,Rosuvastatin 20mg tablets (Aristo Pharma Ltd)
amp,35019611000001101,0212000AAAAABAB,Rosuvastatin 20mg tablets (Zentiva)
amp,35027811000001104,0212000AAAAABAB,Rosuvastatin 20mg tablets (Mylan)
amp,35028211000001101,0212000AAAAABAB,Rosuvastatin 20mg tablets (Teva UK Ltd)
amp,35032111000001107,0212000AAAAABAB,Rosuvastatin 20mg tablets (A A H Pharmaceuticals Ltd)
amp,35034611000001107,0212000AAAAABAB,Rosuvastatin 20mg tablets (Accord Healthcare Ltd)
amp,35036111000001106,0212000AAAAABAB,Rosuvastatin 20mg tablets (Sandoz Ltd)
amp,35039711000001102,0212000AAAAABAB,Rosuvastatin 20mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35042411000001101,0212000AAAAABAB,Rosuvastatin 20mg tablets (Sun Pharmaceutical Industries Europe B.V.)
amp,35184211000001108,0212000AAAAABAB,Rosuvastatin 20mg tablets (Milpharm Ltd)
amp,35652011000001104,0212000AAAAABAB,Rosuvastatin 20mg tablets (Consilient Health Ltd)
amp,36238011000001103,0212000AAAAABAB,Rosuvastatin 20mg tablets (Medreich Plc)
amp,36500111000001102,0212000AAAAABAB,Rosuvastatin 20mg tablets (Xiromed)
amp,36732311000001105,0212000AAAAABAB,Rosuvastatin 20mg tablets (Macleods Pharma UK Ltd)
amp,37611611000001108,0212000AAAAABAB,Rosuvastatin 20mg tablets (Torrent Pharma (UK) Ltd)
amp,37798511000001109,0212000AAAAABAB,Rosuvastatin 20mg tablets (DE Pharmaceuticals)
amp,34954611000001105,0212000AAAAACAC,Rosuvastatin 40mg tablets (Aristo Pharma Ltd)
amp,35018711000001101,0212000AAAAACAC,Rosuvastatin 40mg tablets (Zentiva)
amp,35028011000001106,0212000AAAAACAC,Rosuvastatin 40mg tablets (Mylan)
amp,35028411000001102,0212000AAAAACAC,Rosuvastatin 40mg tablets (Teva UK Ltd)
amp,35032311000001109,0212000AAAAACAC,Rosuvastatin 40mg tablets (A A H Pharmaceuticals Ltd)
amp,35035011000001101,0212000AAAAACAC,Rosuvastatin 40mg tablets (Accord Healthcare Ltd)
amp,35036311000001108,0212000AAAAACAC,Rosuvastatin 40mg tablets (Sandoz Ltd)
amp,35039911000001100,0212000AAAAACAC,Rosuvastatin 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35041611000001109,0212000AAAAACAC,Rosuvastatin 40mg tablets (Sun Pharmaceutical Industries Europe B.V.)
amp,35184411000001107,0212000AAAAACAC,Rosuvastatin 40mg tablets (Milpharm Ltd)
amp,35652211000001109,0212000AAAAACAC,Rosuvastatin 40mg tablets (Consilient Health Ltd)
amp,36238211000001108,0212000AAAAACAC,Rosuvastatin 40mg tablets (Medreich Plc)
amp,36500311000001100,0212000AAAAACAC,Rosuvastatin 40mg tablets (Xiromed)
amp,36734011000001101,0212000AAAAACAC,Rosuvastatin 40mg tablets (Macleods Pharma UK Ltd)
amp,37611811000001107,0212000AAAAACAC,Rosuvastatin 40mg tablets (Torrent Pharma (UK) Ltd)
amp,37798711000001104,0212000AAAAACAC,Rosuvastatin 40mg tablets (DE Pharmaceuticals)
amp,34952711000001106,0212000AAAAADAD,Rosuvastatin 5mg tablets (Aristo Pharma Ltd)
amp,35018911000001104,0212000AAAAADAD,Rosuvastatin 5mg tablets (Zentiva)
amp,35027211000001100,0212000AAAAADAD,Rosuvastatin 5mg tablets (Mylan)
amp,35027611000001103,0212000AAAAADAD,Rosuvastatin 5mg tablets (Teva UK Ltd)
amp,35031711000001101,0212000AAAAADAD,Rosuvastatin 5mg tablets (A A H Pharmaceuticals Ltd)
amp,35034211000001105,0212000AAAAADAD,Rosuvastatin 5mg tablets (Accord Healthcare Ltd)
amp,35035711000001104,0212000AAAAADAD,Rosuvastatin 5mg tablets (Sandoz Ltd)
amp,35039311000001101,0212000AAAAADAD,Rosuvastatin 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,35041411000001106,0212000AAAAADAD,Rosuvastatin 5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
amp,35182911000001108,0212000AAAAADAD,Rosuvastatin 5mg tablets (Milpharm Ltd)
amp,35651611000001100,0212000AAAAADAD,Rosuvastatin 5mg tablets (Consilient Health Ltd)
amp,36237611000001106,0212000AAAAADAD,Rosuvastatin 5mg tablets (Medreich Plc)
amp,36499711000001100,0212000AAAAADAD,Rosuvastatin 5mg tablets (Xiromed)
amp,36725911000001100,0212000AAAAADAD,Rosuvastatin 5mg tablets (Macleods Pharma UK Ltd)
amp,37611211000001106,0212000AAAAADAD,Rosuvastatin 5mg tablets (Torrent Pharma (UK) Ltd)
amp,37797511000001105,0212000AAAAADAD,Rosuvastatin 5mg tablets (DE Pharmaceuticals)
amp,16043011000001101,0212000AAAAAEAE,Rosuvastatin 20mg/5ml oral suspension (Special Order)
amp,4171011000001104,0212000AABBAAAA,Crestor 10mg tablets (AstraZeneca UK Ltd)
amp,4171311000001101,0212000AABBABAB,Crestor 20mg tablets (AstraZeneca UK Ltd)
amp,4172111000001108,0212000AABBACAC,Crestor 40mg tablets (AstraZeneca UK Ltd)
amp,9747511000001107,0212000AABBADAD,Crestor 5mg tablets (AstraZeneca UK Ltd)
amp,19812911000001105,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Huxley Europe Ltd)
amp,23361211000001108,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (A A H Pharmaceuticals Ltd)
amp,23913411000001101,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Phoenix Healthcare Distribution Ltd)
amp,24554911000001109,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Actavis UK Ltd)
amp,30877811000001109,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (Mawdsley-Brooks & Company Ltd)
amp,37756811000001102,0212000ABAAAAAA,Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules (DE Pharmaceuticals)
amp,4334511000001103,0212000ABBBAAAA,Omacor capsules (Mylan)
amp,21393711000001109,0212000ABBCAAAA,Teromeg 1000mg capsules (Advanz Pharma)
amp,22024211000001105,0212000ABBDAAAA,Prestylon 1g capsules (Teva UK Ltd)
amp,23304211000001106,0212000ABBEAAAA,Omega 3-acid-ethyl esters 1000mg capsules (Glenmark Pharmaceuticals Europe Ltd)
amp,24096011000001105,0212000ABBFAAAA,Nebbaro 1000mg capsules (Zentiva)
amp,24658511000001104,0212000ABBGAAAA,Omega 3 1000mg capsules (Alissa Healthcare Research Ltd)
amp,28800211000001100,0212000ABBHAAAA,Dualtis 1000mg capsules (Mylan)
amp,34185311000001106,0212000ABBIAAAA,G & G Omega 3 1000mg softgels capsules (G & G Food Supplies Ltd)
amp,9309911000001100,0212000ACBBAAAA,Inegy 10mg/20mg tablets (Merck Sharp & Dohme Ltd)
amp,9310311000001108,0212000ACBBABAB,Inegy 10mg/40mg tablets (Merck Sharp & Dohme Ltd)
amp,9310611000001103,0212000ACBBACAC,Inegy 10mg/80mg tablets (Merck Sharp & Dohme Ltd)
amp,12556311000001105,0212000ADBBAAAA,Cholestagel 625mg tablets (Sanofi)
amp,15871411000001108,0212000AEBBAAAA,Tredaptive 1000mg/20mg modified-release tablets (Merck Sharp & Dohme Ltd)
amp,23494411000001101,0212000AFBBAAAA,Lojuxta 5mg capsules (Amryt Pharma)
amp,23495011000001109,0212000AFBBABAB,Lojuxta 10mg capsules (Amryt Pharma)
amp,23496011000001100,0212000AFBBACAC,Lojuxta 20mg capsules (Amryt Pharma)
amp,23950211000001103,0212000AGBBAAAA,Biovea Policosanol 10mg capsules (Biovea)
amp,30663811000001102,0212000AHBBAAAA,Repatha SureClick 140mg/1ml solution for injection pre-filled pens (Amgen Ltd)
amp,30664511000001102,0212000AHBBABAB,Repatha 140mg/1ml solution for injection pre-filled syringes (Amgen Ltd)
amp,30840811000001109,0212000AIBBAAAA,Praluent 75mg/1ml solution for injection pre-filled pens (Sanofi)
amp,30841911000001106,0212000AIBBABAB,Praluent 150mg/1ml solution for injection pre-filled pens (Sanofi)
amp,32170911000001100,0212000AJBBAAAA,Cholib 145mg/20mg tablets (Mylan)
amp,32169911000001103,0212000AJBBABAB,Cholib 145mg/40mg tablets (Mylan)
amp,20448211000001101,0212000B0AAAAAA,Atorvastatin 10mg tablets (Dexcel-Pharma Ltd)
amp,20482711000001104,0212000B0AAAAAA,Atorvastatin 10mg tablets (Accord Healthcare Ltd)
amp,20491711000001105,0212000B0AAAAAA,Atorvastatin 10mg tablets (A A H Pharmaceuticals Ltd)
amp,20492811000001106,0212000B0AAAAAA,Atorvastatin 10mg tablets (Teva UK Ltd)
amp,20496111000001100,0212000B0AAAAAA,Atorvastatin 10mg tablets (Aspire Pharma Ltd)
amp,20507911000001106,0212000B0AAAAAA,Atorvastatin 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,20529411000001104,0212000B0AAAAAA,Atorvastatin 10mg tablets (Consilient Health Ltd)
amp,20569311000001104,0212000B0AAAAAA,Atorvastatin 10mg tablets (Arrow Generics Ltd)
amp,20572511000001108,0212000B0AAAAAA,Atorvastatin 10mg tablets (Wockhardt UK Ltd)
amp,20576911000001102,0212000B0AAAAAA,Atorvastatin 10mg tablets (Zentiva)
